Date_pre,Date_post,Site,Treatment,Color,Number,Species,Length_pre,Width_pre,Height_pre,Weight_pre,Notes_pre,POST_DEAD_ALIVE,Length_post,Width_post,Height_post,Weight_post,Genetics_Weight,Dry_Weight_plate,Dry_weight_final,Dry_weight_shell,RFTM_date,RFTM_score,peacrabs,Notes_post,LiveMM
5/31/17,,WA,LH,B,18,CV,24.9,16.75,9,1.6,,DEAD,24.84,9.41,,,,,,,,,,,1
5/31/17,,WA,LH,P,1,GD,107.7,43.55,28.6,73.85,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,P,4,CV,23,18.5,5.4,1.05,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,P,5,MM,20.75,17.8,11.1,2.59,LABELED CV,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,P,8,CV,22.5,16.2,6.25,1.35,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,P,9,GD,90,37.4,27.3,52.91,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,P,11,MM,4.3,20.8,12.6,4.31,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,P,13,GD,101.7,39.8,32.75,74.45,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,P,14,MM,16.9,15.8,9.7,1.72,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,P,15,CV,24,17,6,1.28,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,R,1,GD,104.6,44,35.7,85.2,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,R,3,MM,22.65,20,12.4,3.37,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,R,4,CV,20.7,16,5.5,0.76,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,R,7,MM,20.1,17.8,10.4,2.44,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,R,11,GD,97,37.85,31.6,68.79,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,R,12,CV,23.4,18,5.6,1.26,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,R,14,CV,23.2,17.9,5.6,1.03,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,R,15,GD,95.1,42.1,30.3,61.51,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,R,17,MM,17.6,16,9.3,1.71,,MISSING,,,,,,,,,,,,,
5/31/17,,WA,LH,Y,1,MM,21.4,19.5,11.35,3.36,,DEAD,26.83,23.27,,,,,,,,,,,
5/31/17,,WA,LH,Y,2,GD,104.2,42.7,27.1,71.41,,,106.07,42.03,27.84,68.99,G,,,,9/28-10/4,0,,,1
5/31/17,,WA,LH,Y,4,CV,20.7,18.2,6.7,1.63,,,38.95,28.61,11.63,8.54,G,,,,9/28-10/4,0,,,1
5/31/17,,WA,LH,Y,8,CV,26,19.9,6.4,1.65,,DEAD,35.95,28.42,,,,,,,,,,,1
5/31/17,,WA,LH,Y,9,MM,21.4,18.6,11.25,2.97,,,26.73,23.95,16.74,7.5,G,,,,9/28-10/4,0,,,1
5/31/17,,WA,LH,Y,10,GD,88.2,38.9,26.5,54.92,,,94.35,38.5,28.48,50.46,W,1.2684,2.8608,23.5167,,,,,1
5/31/17,,WA,LH,Y,13,GD,93.45,38,27,55.33,,,92.47,38.95,27.82,54.29,G,,,,9/28-10/4,0,,,1
5/31/17,,WA,LH,Y,14,CV,24.05,16.45,6.8,1.21,,,45.35,30.23,10.54,8.17,W,1.1377,1.2944,5.4582,,,1,,1
5/31/17,,WA,LH,Y,17,MM,19.7,18.3,11.25,2.58,,PREDATION,,,,,,,,,,,,,1
5/31/17,,WA,LL,B,1,CV,21.6,17.3,6,1,,,35.5,29.37,11.43,6.1,G,,,,,,,,0
5/31/17,,WA,LL,B,4,CV,22.5,18.4,5.3,1.16,,DEAD,33.37,26.98,,,,,,,,,,,0
5/31/17,,WA,LL,B,5,CV,18.4,16.8,5.1,1.03,,DEAD,21.22,16.65,,,,,,,,,,,0
5/31/17,,WA,LL,B,7,CV,21.5,16,6.2,1.06,,DEAD,27.98,31.08,,,,,,,,,,,0
5/31/17,,WA,LL,B,8,CV,22.4,18.2,5.5,1.16,,DEAD,35.56,24.02,,,,,,,,,,,0
5/31/17,,WA,LL,B,12,CV,19.7,15,5.5,0.87,,,44.61,44.7,13.81,13.32,W,1.1311,1.4172,7.836,,,,,0
5/31/17,,WA,LL,B,13,CV,18,16.1,5.5,0.9,,,29.96,37.06,11.92,7.92,G,,,,9/27-10/4,0,,,0
5/31/17,,WA,LL,B,17,CV,17.2,17.5,6.2,0.85,,DEAD,19.68,17.71,,,,,,,,,,,0
5/31/17,,WA,LL,B,18,CV,25.8,16.6,6,1.34,,DEAD,38.97,20.53,,,,,,,,,,,0
5/31/17,,WA,LL,P,1,CV,20.9,20.4,6.7,1.05,,DEAD,34.5,33.73,,,,,,,,,,,0
5/31/17,,WA,LL,P,2,CV,24.5,15.9,8,1.16,,DEAD,27.6,16.08,,,,,,,,,,,0
5/31/17,,WA,LL,P,6,CV,24.5,17.3,7,1.25,,,54.75,51.35,17.12,22.79,G,,,,9/29-10/5,0,,,0
5/31/17,,WA,LL,P,7,CV,20.7,16.5,6.7,1.14,,DEAD,33.54,33.32,,,,,,,,,,,0
5/31/17,,WA,LL,P,8,CV,20.45,16.5,5.75,0.83,,DEAD,33.39,29.92,,,,,,,,,,,0
5/31/17,,WA,LL,P,11,CV,22.5,13.2,6.2,0.9,,DEAD,27.46,21.4,,,,,,,,,,,0
5/31/17,,WA,LL,P,13,CV,22,17,6.8,1.17,,DEAD,26.68,21.12,,,,,,,,,,,0
5/31/17,,WA,LL,P,15,CV,18.7,14.85,6.5,0.83,,DEAD,19.04,15.47,,,,,,,,,,,0
5/31/17,,WA,LL,P,18,CV,20.8,14,6.5,0.95,written 19,DEAD,21.04,11.29,,,,,,,,,,,0
5/31/17,,WA,LL,R,3,CV,23.5,16.7,6.5,1.2,,MISSING,,,,,,,,,,,,,0
5/31/17,,WA,LL,R,5,CV,22.9,16.2,5.7,1.01,,MISSING,,,,,,,,,,,,,0
5/31/17,,WA,LL,R,6,CV,22.1,17.5,6.5,1.06,,MISSING,,,,,,,,,,,,,0
5/31/17,,WA,LL,R,8,CV,22.5,17.8,5.3,1.03,,MISSING,,,,,,,,,,,,,0
5/31/17,,WA,LL,R,9,CV,19.55,15.7,6,0.94,,MISSING,,,,,,,,,,,,,0
5/31/17,,WA,LL,R,10,CV,19.5,17.9,6,0.97,,MISSING,,,,,,,,,,,,,0
5/31/17,,WA,LL,R,13,CV,22.8,18.5,5.4,1.12,,MISSING,,,,,,,,,,,,,0
5/31/17,,WA,LL,R,17,CV,20.85,16.5,5.1,0.77,,MISSING,,,,,,,,,,,,,0
5/31/17,,WA,LL,R,18,CV,23.3,19,6.1,1.12,,MISSING,,,,,,,,,,,,,0
5/31/17,,WA,LL,Y,1,CV,20.1,16.5,6,0.97,,DEAD,19.84,16.08,,,,,,,,,,,0
5/31/17,,WA,LL,Y,3,CV,20.7,17.6,5.1,0.82,,,37.61,3.78,13.08,9.96,G,,,,9/29-10/5,0,,,0
5/31/17,,WA,LL,Y,4,CV,21,18,6.1,1.13,,DEAD,37.48,22.27,,,,,,,,,,,0
5/31/17,,WA,LL,Y,7,CV,19.2,17.3,6,0.87,,,32.12,31.33,11.09,5.68,W,1.2743,1.4621,3.8355,,,,,0
5/31/17,,WA,LL,Y,9,CV,20.2,18.3,6.3,0.99,,DEAD,17.51,16.9,,,,,,,,,,,0
5/31/17,,WA,LL,Y,12,CV,19.9,17.8,6.2,1.14,,DEAD,20.31,17.74,,,,,,,,,,,0
5/31/17,,WA,LL,Y,13,CV,16.7,15,4.9,0.57,,DEAD,15.41,13.38,,,,,,,,,,,0
5/31/17,,WA,LL,Y,15,CV,19.4,13,5.5,0.64,,,38.41,30.6,10.81,8.27,G,,,,9/29-10/5,0,,,0
5/31/17,,WA,LL,Y,18,CV,17.2,16.5,5.7,0.92,,,42.63,33.17,12.47,10.02,W,1.2875,1.5492,6.6316,,,,,0
6/1/17,,WW,HH,B,1,GD,104.7,39.05,31.3,76.29,,,104.03,41.89,31.27,69.24,G,,,,9/19-9/27,0,,,3
6/1/17,,WW,HH,B,2,MM,22.3,19.2,12.2,3.36,,,22.15,19.56,12.6,3.43,G,,,,9/19-9/27,0,,,3
6/1/17,,WW,HH,B,3,CV,24.85,15.3,7.7,1.18,,,33.35,41,13.6,9.32,W,1.2866,1.511,6.0142,,,,,3
6/1/17,,WW,HH,B,4,MM,20.6,19,10.9,2.65,,,21.3,18.85,11.13,3.06,W,1.2628,1.3524,1.8019,,,,,3
6/1/17,,WW,HH,B,5,CV,21.4,18.4,5.7,1.11,,,56.14,30.9,17.23,12.81,G,,,,9/19-9/27,0,,,3
6/1/17,,WW,HH,B,6,GD,103.9,45.6,34,92.03,,,104.23,45.86,33.133,96.88,W,1.2617,2.6836,46.2267,,,,,3
6/1/17,,WW,HH,B,7,CV,22.6,17,5.6,1.01,,,26.19,27.7,10.2,4.15,W,1.28,1.4039,2.8333,,,,,3
6/1/17,,WW,HH,B,8,MM,19.9,17.5,10.2,2.33,,MISSING,,,,,,,,,,,,,3
6/1/17,,WW,HH,B,16,GD,96.9,43.6,30,74.72,,,96.87,43.35,32.46,75.83,W,1.178,2.2683,31.7504,,,,,3
6/1/17,,WW,HH,B,10,CV,19.15,14.9,4.8,0.62,,,46.57,34.12,14.6,12.08,G,,,,9/19-9/27,0,,,3
6/1/17,,WW,HH,B,12,GD,107,42.7,28.9,77.48,,,109.75,43.29,30.16,77.63,G,,,,9/19-9/27,0,1,,3
6/1/17,,WW,HH,B,11,MM,18.3,16.1,9.8,1.84,,MISSING,,,,,,,,,,,,,3
6/1/17,,WW,HH,B,13,GD,113.5,41,32.2,83.39,,DEAD,118.45,46.15,,,,,,,,,,,3
6/1/17,,WW,HH,B,14,MM,18,15.35,9,1.56,,,19.48,19.91,11.49,2.94,G,,,,9/19-9/27,0,,,3
6/1/17,,WW,HH,B,15,CV,21.4,17.7,5.9,1.1,,DEAD,18.43,17.09,,,,,,,,,,,3
6/1/17,,WW,HH,B,9,MM,18.9,16.2,9.7,1.94,,MISSING,,,,,,,,,,,,,3
6/1/17,,WW,HH,B,17,GD,104.5,43.6,31,76.39,,,105.13,44.19,31.21,70.49,G,,,,9/19-9/27,0,,,3
6/1/17,,WW,HH,B,18,CV,20.6,16.8,5.3,0.79,PHOTO OF 17,,28.6,16.59,6.04,1.57,W,1.2585,2.3874,1.1948,,,,,3
6/1/17,,WW,HH,P,1,CV,18.1,17.7,5.4,0.87,,DEAD,17.9,17.2,,,,,,,,,,,2
6/1/17,,WW,HH,P,2,CV,22.45,19.4,6.2,1.36,,MISSING,,,,,,,,,,,,,2
6/1/17,,WW,HH,P,3,MM,18.7,16.7,9.1,1.9,,,19.17,17.61,10.7,2.49,G,,,,9/19-9/27,0,,,2
6/1/17,,WW,HH,P,4,GD,111.2,40.1,31.2,91.79,,,11.19,43.62,31.16,85.74,G,,,,9/19-9/27,0,,,2
6/1/17,,WW,HH,P,5,CV,14.85,13.7,7.7,1.02,,,36.54,36.11,12.57,8.5,W,1.2829,1.5175,6.328,,,,,2
6/1/17,,WW,HH,P,6,GD,111.7,44.9,33.7,86.69,,,112.37,43.12,34,84.05,W,1.3,2.8193,39.3397,,,1,,2
6/1/17,,WW,HH,P,7,CV,19.1,13.9,4.4,0.62,,DEAD,17.98,13.85,,,,,,,,,,,2
6/1/17,,WW,HH,P,8,GD,92.7,37.7,29.8,61.07,,,92.56,39.8,30.28,52.43,G,,,,9/19-9/28,0,,,2
6/1/17,,WW,HH,P,9,MM,18.5,16.1,9.4,1.75,,,19.65,7.33,10.03,2.52,W,1.2822,1.3442,1.542,,,,,2
6/1/17,,WW,HH,P,10,MM,17.5,15.25,8.4,1.45,,MISSING,,,,,,,,,,,,,2
6/1/17,,WW,HH,P,11,CV,22.1,14.5,6.3,0.95,,,62.58,31.92,16.82,14.5,G,,,,9/19-9/27,0,,,2
6/1/17,,WW,HH,P,12,GD,99,35.6,30.7,62.92,,,100.19,37.54,31.33,62.3,W,1.2579,2.4138,30.8222,,,,,2
6/1/17,,WW,HH,P,13,CV,20.35,18.7,7.1,0.88,,DEAD,19.27,18.65,,,,,,,,,,,2
6/1/17,,WW,HH,P,14,GD,99.75,40.3,29.5,63.37,,,102.32,41.99,24.89,48.41,W,1.2705,2.5763,28.2245,,,1,,2
6/1/17,,WW,HH,P,15,CV,19.4,13,5.7,0.74,,,41.64,25.39,14.91,7.58,G,,,,9/19-9/27,3,,,2
6/1/17,,WW,HH,P,16,GD,97.3,37,28.45,61.56,,,95.27,39.55,28.57,58.9,G,,,,9/19-9/27,0,1,,2
6/1/17,,WW,HH,P,17,MM,19.1,17.1,10,2.36,,MISSING,,,,,,,,,,,,,2
6/1/17,,WW,HH,P,18,MM,16.4,14.5,8,1.25,,MISSING,,,,,,,,,,,,,2
6/1/17,,WW,HH,R,1,CV,27,15.2,8.9,1.63,,,63.45,31.5,19.33,18.99,G,,,,9/19-9/27,0.5,1,,3
6/1/17,,WW,HH,R,2,MM,21.7,19,11,2.81,,MISSING,,,,,,,,,,,,,3
6/1/17,,WW,HH,R,3,CV,17.8,20.1,6.5,1.12,,,33.99,28.41,13.02,7.47,W,1.278,1.3922,5.3991,,,,,3
6/1/17,,WW,HH,R,4,GD,106.7,39.85,32.1,65.99,,,107.06,40.54,30.65,64.22,G,,,,,,1,,3
6/1/17,,WW,HH,R,5,GD,96.7,39.5,29.7,63.93,,DEAD,99.7,37.32,,,,,,,,,,,3
6/1/17,,WW,HH,R,6,MM,18,16.8,9,1.74,,,18.44,15.97,9.09,1.76,G,1.2547,1.3126,1.187,9/19-9/27,0,,,3
6/1/17,,WW,HH,R,7,MM,19.9,16.9,9.8,2.14,,DEAD,19.94,17.01,9.39,,,,,,,,,,3
6/1/17,,WW,HH,R,8,GD,93.35,35.5,31.55,56.17,,,93.92,38.91,31.72,56.44,W,1.2883,2.087,27.689,,,1,,3
6/1/17,,WW,HH,R,9,CV,18.9,17.5,7,0.89,,,48.69,46.07,22.85,24.68,G,,,,,,,,3
6/1/17,,WW,HH,R,10,MM,18.65,15.75,9.5,1.74,,,,,,,,,,,9/19-9/27,0,,,3
6/1/17,,WW,HH,R,11,GD,97,40.5,31.7,71.29,,,101.32,39.59,33.16,68.4,G,,,,9/19-9/27,0,1,,3
6/1/17,,WW,HH,R,12,CV,23.1,18.6,6.3,1.1,,MISSING,,,,,,,,,,,,,3
6/1/17,,WW,HH,R,13,CV,20.3,17.2,6,0.87,,DEAD,19.38,15.67,,,,,,,,,,,3
6/1/17,,WW,HH,R,15,GD,102.8,41.2,27.15,59.9,,,103.16,41.82,28.37,61.25,W,1.2816,2.9062,25.23,,,,,3
6/1/17,,WW,HH,R,14,MM,21.5,18.8,11.5,3.02,,,21.92,18.35,11.27,3.15,W,,,,,,1,,3
6/1/17,,WW,HH,R,16,MM,21.15,17.9,10.1,2.39,,,20.55,18.9,11.67,3.21,G,,,,9/219-9/27,0,,,3
6/1/17,,WW,HH,R,17,CV,22.55,19.1,6.8,1.21,,DEAD,,,,,,,,,,,,,3
6/1/17,,WW,HH,R,18,GD,100.3,42,30,69.89,,,106.92,45.26,32.55,72.34,G,,,,9/19-9/27,0,,,3
6/1/17,,WW,HH,Y,1,MM,20.45,17.1,10.05,2.32,,,20.42,17.52,11.02,2.38,G,,,,9/19-9/27,0,,,4
6/1/17,,WW,HH,Y,2,GD,92.8,35.1,30.7,68.62,,,92.94,39.12,29.68,60.78,G,,,,9/19-9/27,0,1,EGG,4
6/1/17,,WW,HH,Y,3,GD,113.9,40.55,32.45,82.59,,,113.92,41.36,33.34,72.32,W,1.2848,2.3008,3.17795,,,,,4
6/1/17,,WW,HH,Y,5,MM,21.05,18.3,10.7,2.75,,PREDATION,,,,,,,,,,,,,4
6/1/17,,WW,HH,Y,4,CV,23.3,19.5,5.35,5.29,,,43.2,29.82,12.07,7.81,G,,,,9/19-9/27,0,1,,4
6/1/17,,WW,HH,Y,6,CV,25,18.9,6.2,1.31,,,51.92,38.83,13.99,14.15,W,1.2552,1.4132,8.9017,,,1,,4
6/1/17,,WW,HH,Y,7,CV,21.4,17.2,6.5,1.01,,DEAD,20.87,16.49,,,,,,,,,,,4
6/1/17,,WW,HH,Y,8,GD,105.2,44,33.2,79.75,,,112.33,42.97,39.94,71.94,G,,,,9/19-9/27,0,1,,4
6/1/17,,WW,HH,Y,9,CV,21.9,17.2,5.4,1.02,,DEAD,20.13,16,,,,,,,,,,,4
6/1/17,,WW,HH,Y,10,MM,17.25,16.35,10.1,1.94,,,18.47,15.91,2.17,,W,,,,,,1,,4
6/1/17,,WW,HH,Y,11,GD,95,37.9,31.4,68.8,,DEAD,98.84,39.7,,,W,,,,,,,,4
6/1/17,,WW,HH,Y,12,MM,19.2,16.4,9.3,1.86,,,19.33,16.32,9.45,1.89,G,,,,9/14-9/24,0.5,,,4
6/1/17,,WW,HH,Y,13,CV,22.8,17,7.7,1.21,,,31.12,17.91,10,4.02,W,1.2598,1.3212,2.675,,,,,4
6/1/17,,WW,HH,Y,14,GD,101.8,38,32,76.36,,,10.49,41.31,30.06,70.75,G,,,,9/14-9/24,0,,,4
6/1/17,,WW,HH,Y,15,MM,20.5,18.2,10.7,2.63,,,20.82,18.73,11.65,3.32,W,1.2612,1.3559,1.8716,,,,,4
6/1/17,,WW,HH,Y,16,GD,114.75,50,34.55,105.86,,,116.23,44.83,36.58,99.88,W,1.287,2.649,46.0991,,,,,4
6/1/17,,WW,HH,Y,17,CV,20,17.7,5.8,0.94,,MISSING,,,,,,,,,,,,,4
6/1/17,,WW,HH,Y,18,CV,17.2,15,9.35,1.52,,,57.45,38.24,14.76,17.27,G,,,,,,,,4
6/1/17,,WW,HL,B,1,CV,18.2,16,6.7,0.96,,DEAD,18.44,14.84,,,,,,,,,,,0
6/1/17,,WW,HL,B,2,CV,18.4,15.3,5.2,0.74,,DEAD,17.45,15.18,,,,,,,,,,,0
6/1/17,,WW,HL,B,3,CV,20.7,17.6,5.7,1.12,,DEAD,18.56,19.21,,,,,,,,,,,0
6/1/17,,WW,HL,B,4,CV,17.2,15.7,5.7,0.62,,DEAD,16.02,15.45,,,,,,,,,,,0
6/1/17,,WW,HL,B,5,CV,19.9,15.9,5.6,0.94,,DEAD,17.69,14.75,,,,,,,,,,,0
6/1/17,,WW,HL,B,6,CV,19.2,17.7,5.2,0.84,,DEAD,14.66,16.73,,,,,,,,,,,0
6/1/17,,WW,HL,B,7,CV,20.45,14,6.7,0.87,,,52.18,37.43,14.57,14.23,G,,,,9/19-9/25,4,,,0
6/1/17,,WW,HL,B,8,CV,21.5,18.3,5.8,1.03,,DEAD,19.18,15.65,,,,,,,,,,,0
6/1/17,,WW,HL,B,9,CV,19.45,18.2,6,1.06,,,23.46,18.28,6.63,1.63,W,1.268,1.2981,1.228,,,,,0
6/1/17,,WW,HL,B,10,CV,20,18.3,5.8,1.12,,,56.23,39.46,17.13,23.39,G,,,,9/19-9/25,0.5,,,0
6/1/17,,WW,HL,B,11,CV,20.3,18.4,6,0.9,,,51.78,39.79,16.38,18.09,W,1.267,1.5444,12.8625,,,,,0
6/1/17,,WW,HL,B,12,CV,23.9,16.9,6.6,1.22,,,19.92,11.3,5.71,0.82,G,,,,9/19-9/25,0.5,,,0
6/1/17,,WW,HL,B,13,CV,19.2,15.5,6.9,0.93,,DEAD,20.63,16.33,,,,,,,,,,,0
6/1/17,,WW,HL,B,14,CV,20.5,17.5,6,0.93,,DEAD,20.73,16.73,,,,,,,,,,,0
6/1/17,,WW,HL,B,15,CV,18.8,13,5.5,0.7,,DEAD,16.67,12.34,,,,,,,,,,,0
6/1/17,,WW,HL,B,16,CV,18.2,17.5,6.5,0.9,,DEAD,17.85,14.91,,,,,,,,,,,0
6/1/17,,WW,HL,B,17,CV,21.8,13.65,6.4,0.99,,,47.64,26.25,12.29,9.3,W,1.284,1.3977,6.2272,,,1,,0
6/1/17,,WW,HL,B,18,CV,20.3,17.6,6.2,1.12,,DEAD,17.5,15.26,,,,,,,,,,,0
6/1/17,,WW,HL,P,1,CV,20.9,17.5,7.4,1.24,,DEAD,18.47,17.03,,,,,,,,,,,0
6/1/17,,WW,HL,P,2,CV,20.7,19.1,5.5,1.02,,DEAD,18.23,18.69,,,,,,,,,,,0
6/1/17,,WW,HL,P,3,CV,24.5,15.1,6.8,1.03,,,49.64,41.96,16.63,15.27,G,1.2665,1.415,4.985,9/19-9/25,0,,,0
6/1/17,,WW,HL,P,4,CV,23.2,19.3,6.7,1.28,,,36.95,29.58,12.66,7.36,W,,,,,,,,0
6/1/17,,WW,HL,P,5,CV,20.5,13.3,6.6,0.99,,,33.47,23.03,11.9,4.07,G,,,,9/19-9/25,0.5,,,0
6/1/17,,WW,HL,P,6,CV,18.8,13.6,5.6,0.75,,,27.5,22.17,8.65,4.25,W,1.2931,1.3479,2.9468,,,1,,0
6/1/17,,WW,HL,P,7,CV,24.9,17.7,6.5,1.31,,DEAD,42.37,3.29,,,,,,,,,,,0
6/1/17,,WW,HL,P,8,CV,18.2,18,6.25,93,,DEAD,19.02,16.59,,,,,,,,,,,0
6/1/17,,WW,HL,P,9,CV,20.2,15,6.05,0.69,,,59.14,27.96,10.61,9.83,G,,,,9/19-9/25,0,,,0
6/1/17,,WW,HL,P,10,CV,21.2,16.5,6.8,1.05,,,38.29,32.28,14.9,9.56,W,1.2605,1.3841,5.779,,,,,0
6/1/17,,WW,HL,P,11,CV,20,13.9,6.3,0.71,,DEAD,19.03,13.1,,,,,,,,,,,0
6/1/17,,WW,HL,P,12,CV,23.4,16,6.9,1.29,,,32.55,34.39,13.7,8.57,G,,,,,,,,0
6/1/17,,WW,HL,P,13,CV,20.1,18,5.5,0.8,,,32.11,25.93,12.24,5.95,W,1.278,1.3654,3.7875,,,,,0
6/1/17,,WW,HL,P,14,CV,20.2,19.2,6.6,1,,DEAD,18.08,19.71,,,,,,,,,,,0
6/1/17,,WW,HL,P,15,CV,18.5,18.3,5,0.89,,DEAD,17.21,16.91,,,,,,,,,,,0
6/1/17,,WW,HL,P,16,CV,20.5,18.2,5,1.06,,DEAD,17.98,17.96,,,,,,,,,,,0
6/1/17,,WW,HL,P,17,CV,20,20,5.9,1.22,,DEAD,23.53,17.87,,,,,,,,,,,0
6/1/17,,WW,HL,P,18,CV,16.7,12.9,4.5,0.52,,DEAD,16.44,12.28,,,,,,,,,,,0
6/1/17,,WW,HL,R,1,CV,18.5,15.9,7.5,0.96,,DEAD,17.19,15.12,,,,,,,,,,,0
6/1/17,,WW,HL,R,2,CV,23.5,17.9,6.45,1.08,,DEAD,21.01,16.76,,,,,,,,,,,0
6/1/17,,WW,HL,R,3,CV,18.3,15.2,5.25,0.78,,,25.91,24.1,10.76,4.88,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,HL,R,4,CV,19.6,14.2,7.1,1.08,,DEAD,29.52,20.96,,,,,,,,,,,0
6/1/17,,WW,HL,R,5,CV,21.5,15.25,5.8,0.91,,DEAD,20.89,14.13,,,,,,,,,,,0
6/1/17,,WW,HL,R,6,CV,14.25,14.4,4.8,0.64,,#,,,,,,,,,,,,,0
6/1/17,,WW,HL,R,7,CV,21.2,18.2,5.35,0.94,,DEAD,19.13,17,,,,,,,,,,,0
6/1/17,,WW,HL,R,8,CV,21,16.75,5.6,1.02,,DEAD,12.76,16.25,,,,,,,,,,,0
6/1/17,,WW,HL,R,9,CV,19.95,17.45,6.5,1.1,,DEAD,28.84,20.97,,,,,,,,,,,0
6/1/17,,WW,HL,R,10,CV,20.7,15.25,6.2,0.97,,,43.73,33.37,15.2,12.26,G,,,,9/19-9/27,0.5,,,0
6/1/17,,WW,HL,R,11,CV,22.1,18.3,6.5,1.11,,DEAD,21.7,17.12,,,,,,,,,,,0
6/1/17,,WW,HL,R,12,CV,21,18,6.2,1.07,,DEAD,19.5,16.22,,,,,,,,,,,0
6/1/17,,WW,HL,R,13,CV,22.3,18.2,7.1,1.33,,DEAD,22.09,7.69,,,,,,,,,,,0
6/1/17,,WW,HL,R,14,CV,19.4,18,5.9,0.94,,,46.06,25.21,10.99,8.33,W,1.298,1.401,5.9121,,,,,0
6/1/17,,WW,HL,R,15,CV,22.8,16.35,7,1.1,,,42.58,28.25,12.65,8.5,G,,,,9/19-9/27,4,,,0
6/1/17,,WW,HL,R,16,CV,19.7,16.8,8.2,1.1,,,42.64,28.2,12.83,9.01,W,1.2499,1.4053,5.1551,,,,,0
6/1/17,,WW,HL,R,17,CV,20.75,16.4,6,0.94,,DEAD,20.65,16.18,,,,,,,,,,,0
6/1/17,,WW,HL,R,18,CV,20,17.5,6.1,0.93,,,32.33,30.08,11.39,5.54,W,1.2615,1.351,4.0642,,,,,0
6/1/17,,WW,HL,Y,1,CV,16.9,17.3,4.8,0.81,,,35.85,24.97,9.27,5.08,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,HL,Y,2,CV,22.1,16.1,6,0.95,,,30.51,35.18,15.6,6.87,W,1.2906,1.3843,3.894,,,,,0
6/1/17,,WW,HL,Y,3,CV,20.2,17.1,5.7,1.15,,,27.79,22.13,11.26,5.11,G,,,,9/19-9/27,1,,,0
6/1/17,,WW,HL,Y,4,CV,17.4,16.2,4.9,0.7,,,25.86,19.14,8.01,3,W,1.2927,1.3433,2.957,,,,,0
6/1/17,,WW,HL,Y,5,CV,21.35,17.2,5.6,0.95,,,48.27,36.47,18.85,13.15,G,,,,9/19-9/27,3,,,0
6/1/17,,WW,HL,Y,6,CV,20.5,17.5,5.1,0.88,,,54.13,36.25,17.73,23.46,W,1.2918,1.6488,14.9177,,,,,0
6/1/17,,WW,HL,Y,7,CV,19.8,16.5,5.9,0.91,,,55.34,28.76,11.14,12.55,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,HL,Y,8,CV,20.5,16.5,5.05,0.75,,DEAD,29.61,20.17,,,,,,,,,,,0
6/1/17,,WW,HL,Y,9,CV,19,16.3,5.7,0.88,,,19.78,18.32,7.27,1.08,W,,,,,,,,0
6/1/17,,WW,HL,Y,10,CV,22.3,18.2,7.8,1.07,,,48.38,34.22,19.65,17.33,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,HL,Y,11,CV,21.4,13.9,7.8,1.33,,DEAD,20.01,16.61,,,,,,,,,,,0
6/1/17,,WW,HL,Y,12,CV,21.2,17,5.2,0.86,,,62.05,39.88,15.61,20.33,W,1.2858,1.5959,13.459,,,,,0
6/1/17,,WW,HL,Y,13,CV,21.4,17,6,0.84,,,26.98,16.43,8.11,1.88,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,HL,Y,14,CV,19.5,17.5,6.2,0.87,,,52.87,31.58,16.68,17.15,W,1.2908,1.4965,10.4673,,,,,0
6/1/17,,WW,HL,Y,15,CV,22.5,18.1,5.5,0.96,,MISSING,,,,,,,,,,,,,0
6/1/17,,WW,HL,Y,16,CV,20,17.1,5.4,0.86,,,25.08,12.29,5.91,1.04,G,,,,9/19-9/27,CANTREAD,,,0
6/1/17,,WW,HL,Y,17,CV,19.7,16.3,6,0.96,,,25.5,13.07,7.85,1.42,W,1.2729,1.3037,0.942,,,,,0
6/1/17,,WW,HL,Y,18,CV,23.25,15.7,6.25,1.18,,,62.37,38.44,15.09,19.27,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,LH,B,2,GD,114.9,42.9,32,,,,114.5,40.17,31.78,74.54,W,1.2823,2.7928,34.2149,,,,,2
6/1/17,,WW,LH,B,3,MM,21.5,18.45,10.2,,,,21.63,18.36,10.55,21.64,G,,,,9/19-9/25,0,,,2
